12:27:22 PM,2.24E+01,2.30E+02
12:27:22 PM,2.24E+01,2.32E+02
12:28:48 PM,2.24E+01,2.28E+02
12:28:48 PM,2.24E+01,2.30E+02
12:28:48 PM,2.24E+01,2.20E+02
12:30:14 PM,2.24E+01,2.15E+02
12:30:14 PM,2.24E+01,1.98E+02
12:30:14 PM,2.24E+01,2.15E+02
12:31:41 PM,2.24E+01,2.25E+02
12:31:41 PM,2.24E+01,2.30E+02
12:37:26 PM,2.23E+01,2.30E+02
12:37:26 PM,2.23E+01,2.31E+02
12:37:26 PM,2.24E+01,2.08E+02
12:38:53 PM,2.24E+01,2.31E+02
12:38:53 PM,2.24E+01,2.21E+02
12:40:19 PM,2.24E+01,2.19E+02
12:40:19 PM,2.25E+01,1.94E+02
12:41:46 PM,2.24E+01,2.11E+02
12:41:46 PM,2.24E+01,2.21E+02
12:41:46 PM,2.24E+01,2.25E+02
12:47:31 PM,2.23E+01,2.29E+02
12:47:31 PM,2.23E+01,2.30E+02
12:47:31 PM,2.24E+01,2.07E+02
12:48:58 PM,2.24E+01,2.32E+02
12:48:58 PM,2.24E+01,2.21E+02
12:48:58 PM,2.24E+01,2.18E+02
12:50:24 PM,2.24E+01,2.00E+02
12:50:24 PM,2.24E+01,2.09E+02
12:51:50 PM,2.25E+01,2.19E+02
12:51:50 PM,2.25E+01,2.26E+02
12:57:36 PM,2.24E+01,2.29E+02
12:57:36 PM,2.24E+01,2.27E+02
12:57:36 PM,2.24E+01,2.20E+02
12:59:02 PM,2.24E+01,2.32E+02
12:59:02 PM,2.24E+01,2.19E+02
12:59:02 PM,2.24E+01,2.15E+02
1:00:29 PM,2.25E+01,1.92E+02
1:00:29 PM,2.25E+01,2.10E+02
1:00:29 PM,2.25E+01,2.19E+02
1:01:55 PM,2.24E+01,2.25E+02
1:09:07 PM,2.23E+01,2.27E+02
1:09:07 PM,2.24E+01,2.28E+02
1:10:34 PM,2.24E+01,2.12E+02
1:10:34 PM,2.24E+01,2.30E+02
1:10:34 PM,2.24E+01,2.19E+02
1:12:00 PM,2.24E+01,2.12E+02
1:12:00 PM,2.24E+01,1.92E+02
1:13:26 PM,2.24E+01,2.08E+02
1:13:26 PM,2.24E+01,2.16E+02
1:13:26 PM,2.24E+01,2.23E+02
1:30:43 PM,2.22E+01,2.27E+02
1:30:43 PM,2.22E+01,2.28E+02
1:30:43 PM,2.22E+01,2.15E+02
1:32:10 PM,2.22E+01,2.30E+02
1:32:10 PM,2.23E+01,2.16E+02
1:32:10 PM,2.24E+01,2.08E+02
1:33:36 PM,2.24E+01,1.87E+02
1:33:36 PM,2.24E+01,2.06E+02
1:35:02 PM,2.24E+01,2.14E+02
1:35:02 PM,2.23E+01,2.23E+02
1:40:48 PM,2.23E+01,2.28E+02
1:40:48 PM,2.23E+01,2.27E+02
1:40:48 PM,2.23E+01,2.04E+02
1:42:14 PM,2.23E+01,2.31E+02
1:42:14 PM,2.24E+01,2.15E+02
1:43:41 PM,2.24E+01,2.11E+02
1:43:41 PM,2.24E+01,1.92E+02
1:45:07 PM,2.24E+01,2.07E+02
1:45:07 PM,2.24E+01,2.14E+02
1:46:34 PM,2.24E+01,2.23E+02
1:50:53 PM,2.23E+01,2.27E+02
1:50:53 PM,2.24E+01,2.27E+02
1:52:19 PM,2.23E+01,1.93E+02
1:53:46 PM,2.24E+01,2.31E+02
1:53:46 PM,2.24E+01,2.16E+02
1:53:46 PM,2.25E+01,2.09E+02
1:55:12 PM,2.24E+01,1.92E+02
1:56:38 PM,2.24E+01,2.07E+02
1:56:38 PM,2.25E+01,2.13E+02
1:56:38 PM,2.24E+01,2.24E+02
2:00:58 PM,2.23E+01,2.27E+02
2:02:24 PM,2.23E+01,2.29E+02
2:02:24 PM,2.24E+01,2.02E+02
2:03:50 PM,2.24E+01,2.33E+02
2:05:17 PM,2.24E+01,2.17E+02
2:05:17 PM,2.23E+01,2.12E+02
2:06:43 PM,2.24E+01,1.83E+02
2:06:43 PM,2.24E+01,2.06E+02
2:08:10 PM,2.24E+01,2.13E+02
2:08:10 PM,2.23E+01,2.25E+02
