
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SA7-530-200	3	ON External	20.000	OFF	1013	35.000	10%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	% air sat	OFF	SC7-535-194	3	OFF	14.200	OFF	1013	0.000	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.000	20.000	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.500	19.400	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	20.03.2017	
			 	Oxygen			Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
20.03.2017	22:29:15	0.00		---	---	---	---	17.276	---	---	14.200	1001.96	50.287	17.276	---	---	55.475	---	---	173.506	0.037	---	---	2.424	3.633	---	---	4.672	
20.03.2017	22:29:16	1.00		---	---	---	---	17.273	---	---	14.200	1001.96	50.335	17.273	---	---	57.645	---	---	173.335	0.039	---	---	2.429	3.629	---	---	4.649	
20.03.2017	22:29:17	2.00		---	---	---	---	17.298	---	---	14.200	1001.94	50.383	17.298	---	---	72.327	---	---	173.119	0.050	---	---	2.423	3.615	---	---	4.657	
20.03.2017	22:29:18	3.00		---	---	---	---	17.329	---	---	14.200	1001.91	50.414	17.329	---	---	83.780	---	---	172.884	0.053	---	---	2.415	3.618	---	---	4.655	
20.03.2017	22:29:19	4.00		---	---	---	---	17.374	---	---	14.200	1001.91	50.442	17.374	---	---	71.958	---	---	173.092	0.044	---	---	2.415	3.613	---	---	4.663	
20.03.2017	22:29:20	5.00		---	---	---	---	17.404	---	---	14.200	1001.95	50.442	17.404	---	---	63.102	---	---	173.136	0.037	---	---	2.409	3.614	---	---	4.669	
20.03.2017	22:29:21	6.00		---	---	---	---	17.439	---	---	14.200	1001.97	50.442	17.439	---	---	62.471	---	---	173.358	0.040	---	---	2.407	3.611	---	---	4.650	
20.03.2017	22:29:22	7.00		---	---	---	---	17.485	---	---	14.200	1001.97	50.434	17.485	---	---	82.906	---	---	173.727	0.055	---	---	2.401	3.611	---	---	4.630	
20.03.2017	22:34:11	295.54		---	---	---	-655.54	17.416	---	---	14.200	1001.99	50.658	17.416	---	---	106.130	---	---	123.083	0.058	---	---	183.657	3.621	---	---	4.501	
20.03.2017	22:34:12	296.54		---	---	---	-292.42	17.347	---	---	14.200	1001.96	50.892	17.347	---	---	114.227	---	---	72.236	0.065	---	---	364.958	3.629	---	---	4.396	
20.03.2017	22:34:13	297.54		---	---	---	92.525	17.281	---	---	14.200	1001.95	51.126	17.281	---	---	109.413	---	---	21.222	0.055	---	---	546.058	3.641	---	---	4.304	
20.03.2017	22:34:14	298.54		---	---	---	92.613	17.330	---	---	14.200	1001.92	51.146	17.330	---	---	107.236	---	---	21.211	0.057	---	---	545.611	3.650	---	---	4.312	
20.03.2017	22:34:15	299.54		---	---	---	92.711	17.378	---	---	14.200	1001.96	51.167	17.378	---	---	113.772	---	---	21.199	0.040	---	---	544.853	3.645	---	---	4.311	
20.03.2017	22:34:16	300.54		---	---	---	92.792	17.418	---	---	14.200	1001.96	51.187	17.418	---	---	119.050	---	---	21.189	0.043	---	---	544.059	3.641	---	---	4.299	
20.03.2017	22:34:17	301.54		---	---	---	92.871	17.449	---	---	14.200	1001.96	51.215	17.449	---	---	124.511	---	---	21.180	0.044	---	---	543.333	3.631	---	---	4.287	
20.03.2017	22:34:18	302.54		---	---	---	92.934	17.467	---	---	14.200	1001.95	51.253	17.467	---	---	119.063	---	---	21.172	0.052	---	---	542.686	3.629	---	---	4.287	
20.03.2017	22:34:19	303.54		---	---	---	93.013	17.506	---	---	14.200	1001.94	51.291	17.506	---	---	130.868	---	---	21.163	0.050	---	---	542.133	3.637	---	---	4.299	
20.03.2017	22:34:20	304.54		---	---	---	93.085	17.539	---	---	14.200	1001.94	51.340	17.539	---	---	31.017	---	---	21.154	0.043	---	---	541.650	3.636	---	---	4.300	
20.03.2017	22:34:21	305.54		---	---	---	93.165	17.592	---	---	14.200	1001.93	51.367	17.592	---	---	13.122	---	---	21.145	0.044	---	---	541.254	3.639	---	---	4.306	
20.03.2017	22:34:22	306.54		---	---	---	93.229	17.630	---	---	14.200	1001.95	51.405	17.630	---	---	11.850	---	---	21.137	0.043	---	---	540.913	3.629	---	---	4.292	
20.03.2017	22:34:23	307.54		---	---	---	93.293	17.661	---	---	14.200	1001.95	51.426	17.661	---	---	102.876	---	---	21.129	0.060	---	---	540.652	3.635	---	---	4.298	
20.03.2017	22:34:24	308.54		---	---	---	93.337	17.677	---	---	14.200	1001.93	51.446	17.677	---	---	116.937	---	---	21.124	0.066	---	---	540.410	3.634	---	---	4.293	
20.03.2017	22:34:25	309.54		---	---	---	93.384	17.692	---	---	14.200	1001.92	51.466	17.692	---	---	103.126	---	---	21.118	0.069	---	---	540.178	3.641	---	---	4.297	
20.03.2017	22:34:26	310.54		---	---	---	93.445	17.671	---	---	14.200	1001.92	51.477	17.671	---	---	97.363	---	---	21.111	0.061	---	---	539.958	3.630	---	---	4.288	
20.03.2017	22:34:27	311.54		---	---	---	93.478	17.654	---	---	14.200	1001.94	51.487	17.654	---	---	100.591	---	---	21.107	0.062	---	---	539.753	3.630	---	---	4.280	
20.03.2017	22:34:28	312.54		---	---	---	93.503	17.611	---	---	14.200	1001.91	51.487	17.611	---	---	111.829	---	---	21.104	0.060	---	---	539.562	3.622	---	---	4.282	
20.03.2017	22:34:29	313.54		---	---	---	93.539	17.599	---	---	14.200	1001.91	51.477	17.599	---	---	131.023	---	---	21.100	0.055	---	---	539.385	3.639	---	---	4.283	
20.03.2017	22:34:30	314.54		---	---	---	93.615	17.589	---	---	14.200	1001.87	51.456	17.589	---	---	139.053	---	---	21.091	0.052	---	---	539.229	3.633	---	---	4.296	
20.03.2017	22:34:31	315.54		---	---	---	93.691	17.606	---	---	14.200	1001.88	51.436	17.606	---	---	129.340	---	---	21.082	0.055	---	---	539.080	3.646	---	---	4.292	
20.03.2017	22:34:32	316.54		---	---	---	93.738	17.602	---	---	14.200	1001.85	51.436	17.602	---	---	105.843	---	---	21.076	0.060	---	---	538.929	3.642	---	---	4.296	
20.03.2017	22:34:33	317.54		---	---	---	93.755	17.588	---	---	14.200	1001.89	51.456	17.588	---	---	102.155	---	---	21.074	0.055	---	---	538.765	3.641	---	---	4.283	
20.03.2017	22:34:34	318.54		---	---	---	93.783	17.553	---	---	14.200	1001.92	51.477	17.553	---	---	81.480	---	---	21.071	0.044	---	---	538.605	3.631	---	---	4.284	
20.03.2017	22:34:35	319.54		---	---	---	93.827	17.521	---	---	14.200	1001.96	51.487	17.521	---	---	77.236	---	---	21.065	0.051	---	---	538.441	3.616	---	---	4.273	
20.03.2017	22:34:36	320.54		---	---	---	93.858	17.491	---	---	14.200	1001.97	51.495	17.491	---	---	74.667	---	---	21.062	0.049	---	---	538.305	3.624	---	---	4.275	
20.03.2017	22:34:37	321.54		---	---	---	93.880	17.467	---	---	14.200	1001.98	51.502	17.467	---	---	81.124	---	---	21.059	0.062	---	---	538.197	3.627	---	---	4.277	
20.03.2017	22:34:38	322.54		---	---	---	93.894	17.469	---	---	14.200	1001.96	51.510	17.469	---	---	90.238	---	---	21.057	0.053	---	---	538.078	3.633	---	---	4.291	
20.03.2017	22:34:39	323.54		---	---	---	93.934	17.475	---	---	14.200	1001.92	51.510	17.475	---	---	80.091	---	---	21.053	0.059	---	---	537.977	3.635	---	---	4.289	
20.03.2017	22:34:40	324.54		---	---	---	93.976	17.499	---	---	14.200	1001.89	51.520	17.499	---	---	91.190	---	---	21.048	0.060	---	---	537.852	3.634	---	---	4.293	
20.03.2017	22:34:41	325.54		---	---	---	94.004	17.519	---	---	14.200	1001.94	51.540	17.519	---	---	94.479	---	---	21.044	0.056	---	---	537.764	3.635	---	---	4.295	
20.03.2017	22:34:42	326.54		---	---	---	94.029	17.540	---	---	14.200	1001.96	51.571	17.540	---	---	106.624	---	---	21.041	0.055	---	---	537.643	3.637	---	---	4.294	
20.03.2017	22:34:43	327.54		---	---	---	94.028	17.568	---	---	14.200	1001.99	51.601	17.568	---	---	109.766	---	---	21.042	0.060	---	---	538.055	3.636	---	---	4.284	
20.03.2017	22:34:44	328.54		---	---	---	94.079	17.620	---	---	14.200	1001.94	51.622	17.620	---	---	99.196	---	---	21.036	0.080	---	---	537.262	3.643	---	---	4.276	
20.03.2017	22:34:45	329.54		---	---	---	94.128	17.658	---	---	14.200	1001.98	51.632	17.658	---	---	89.709	---	---	21.030	0.075	---	---	536.461	3.644	---	---	4.284	
20.03.2017	22:34:46	330.54		---	---	---	94.201	17.687	---	---	14.200	1001.97	51.632	17.687	---	---	67.373	---	---	21.021	0.067	---	---	535.095	3.647	---	---	4.305	
20.03.2017	22:34:47	331.54		---	---	---	94.229	17.694	---	---	14.200	1001.99	51.632	17.694	---	---	54.067	---	---	21.018	0.047	---	---	534.938	3.654	---	---	4.308	
20.03.2017	22:34:48	332.54		---	---	---	94.257	17.696	---	---	14.200	1001.98	51.632	17.696	---	---	41.497	---	---	21.015	0.042	---	---	534.789	3.658	---	---	4.301	
20.03.2017	22:34:49	333.54		---	---	---	94.265	17.709	---	---	14.200	1001.96	51.632	17.709	---	---	73.689	---	---	21.014	0.052	---	---	534.698	3.652	---	---	4.290	
20.03.2017	22:34:50	334.54		---	---	---	94.282	17.718	---	---	14.200	1001.95	51.632	17.718	---	---	101.440	---	---	21.012	0.068	---	---	534.583	3.656	---	---	4.286	
20.03.2017	22:34:51	335.54		---	---	---	94.307	17.746	---	---	14.200	1001.96	51.640	17.746	---	---	132.704	---	---	21.009	0.074	---	---	534.472	3.644	---	---	4.293	
20.03.2017	22:34:52	336.54		---	---	---	94.329	17.747	---	---	14.200	1001.98	51.640	17.747	---	---	125.214	---	---	21.006	0.060	---	---	534.348	3.653	---	---	4.290	
20.03.2017	22:34:53	337.54		---	---	---	94.346	17.768	---	---	14.200	1001.97	51.629	17.768	---	---	99.197	---	---	21.004	0.045	---	---	534.235	3.640	---	---	4.297	
20.03.2017	22:34:54	338.54		---	---	---	94.354	17.778	---	---	14.200	1001.92	51.591	17.778	---	---	79.035	---	---	21.003	0.055	---	---	534.128	3.645	---	---	4.303	
20.03.2017	22:34:55	339.54		---	---	---	94.397	17.794	---	---	14.200	1001.88	51.543	17.794	---	---	58.640	---	---	20.998	0.051	---	---	534.011	3.644	---	---	4.302	
20.03.2017	22:34:56	340.54		---	---	---	94.434	17.787	---	---	14.200	1001.88	51.484	17.787	---	---	73.898	---	---	20.994	0.048	---	---	533.923	3.643	---	---	4.290	
20.03.2017	22:34:57	341.54		---	---	---	94.450	17.760	---	---	14.200	1001.91	51.446	17.760	---	---	83.498	---	---	20.992	0.030	---	---	533.840	3.649	---	---	4.276	
20.03.2017	22:34:58	342.54		---	---	---	94.462	17.729	---	---	14.200	1001.95	51.426	17.729	---	---	97.142	---	---	20.990	0.031	---	---	533.775	3.653	---	---	4.282	
20.03.2017	22:34:59	343.54		---	---	---	94.467	17.683	---	---	14.200	1001.95	51.416	17.683	---	---	94.683	---	---	20.990	0.051	---	---	533.694	3.655	---	---	4.291	
20.03.2017	22:35:00	344.54		---	---	---	94.487	17.692	---	---	14.200	1001.94	51.416	17.692	---	---	106.319	---	---	20.987	0.055	---	---	533.613	3.650	---	---	4.299	
20.03.2017	22:35:01	345.54		---	---	---	94.498	17.688	---	---	14.200	1001.93	51.416	17.688	---	---	104.027	---	---	20.986	0.060	---	---	533.541	3.651	---	---	4.290	
20.03.2017	22:35:02	346.54		---	---	---	94.512	17.689	---	---	14.200	1001.98	51.418	17.689	---	---	124.431	---	---	20.984	0.042	---	---	533.456	3.651	---	---	4.283	
20.03.2017	22:35:03	347.54		---	---	---	94.546	17.660	---	---	14.200	1001.99	51.439	17.660	---	---	104.054	---	---	20.980	0.036	---	---	533.377	3.641	---	---	4.274	
20.03.2017	22:35:04	348.54		---	---	---	94.580	17.646	---	---	14.200	1001.98	51.477	17.646	---	---	90.590	---	---	20.976	0.055	---	---	533.277	3.639	---	---	4.269	
20.03.2017	22:35:05	349.54		---	---	---	94.612	17.646	---	---	14.200	1001.94	51.543	17.646	---	---	86.537	---	---	20.973	0.063	---	---	533.207	3.639	---	---	4.277	
20.03.2017	22:35:06	350.54		---	---	---	94.643	17.646	---	---	14.200	1001.93	51.591	17.646	---	---	97.063	---	---	20.969	0.081	---	---	533.127	3.644	---	---	4.289	
20.03.2017	22:35:07	351.54		---	---	---	94.645	17.645	---	---	14.200	1001.94	51.629	17.645	---	---	98.899	---	---	20.969	0.070	---	---	533.045	3.631	---	---	4.300	
20.03.2017	22:35:08	352.54		---	---	---	94.671	17.662	---	---	14.200	1001.95	51.642	17.662	---	---	101.775	---	---	20.966	0.080	---	---	532.947	3.629	---	---	4.316	
20.03.2017	22:35:09	353.54		---	---	---	94.662	17.686	---	---	14.200	1001.94	51.645	17.686	---	---	77.398	---	---	20.967	0.062	---	---	532.872	3.631	---	---	4.308	
20.03.2017	22:35:10	354.54		---	---	---	94.693	17.732	---	---	14.200	1001.93	51.645	17.732	---	---	73.436	---	---	20.963	0.069	---	---	532.822	3.638	---	---	4.309	
20.03.2017	22:35:11	355.54		---	---	---	94.722	17.757	---	---	14.200	1001.94	51.650	17.757	---	---	51.196	---	---	20.960	0.051	---	---	532.760	3.632	---	---	4.293	
20.03.2017	22:35:12	356.54		---	---	---	94.770	17.778	---	---	14.200	1001.92	51.647	17.778	---	---	57.747	---	---	20.954	0.057	---	---	532.698	3.629	---	---	4.302	
20.03.2017	22:35:13	357.54		---	---	---	94.781	17.788	---	---	14.200	1001.92	51.632	17.788	---	---	66.795	---	---	20.953	0.045	---	---	532.610	3.634	---	---	4.294	
20.03.2017	22:35:14	358.54		---	---	---	94.804	17.817	---	---	14.200	1001.88	51.624	17.817	---	---	74.579	---	---	20.950	0.048	---	---	532.546	3.632	---	---	4.288	
20.03.2017	22:35:15	359.54		---	---	---	94.824	17.852	---	---	14.200	1001.90	51.632	17.852	---	---	96.075	---	---	20.948	0.046	---	---	532.464	3.633	---	---	4.291	
20.03.2017	22:35:16	360.54		---	---	---	94.927	17.895	---	---	14.200	1001.93	51.668	17.895	---	---	107.345	---	---	20.936	0.039	---	---	520.730	3.624	---	---	4.290	
20.03.2017	22:35:17	361.54		---	---	---	94.954	17.916	---	---	14.200	1001.96	51.706	17.916	---	---	84.975	---	---	20.933	0.037	---	---	521.057	3.637	---	---	4.287	
20.03.2017	22:35:18	362.54		---	---	---	94.962	17.929	---	---	14.200	1001.97	51.744	17.929	---	---	87.185	---	---	20.932	0.047	---	---	521.843	3.644	---	---	4.277	
20.03.2017	22:35:19	363.54		---	---	---	94.887	17.907	---	---	14.200	1001.97	51.772	17.907	---	---	87.460	---	---	20.940	0.062	---	---	534.415	3.641	---	---	4.278	
20.03.2017	22:35:20	364.54		---	---	---	94.875	17.915	---	---	14.200	1001.97	51.800	17.915	---	---	108.688	---	---	20.942	0.066	---	---	534.997	3.630	---	---	4.272	
20.03.2017	22:35:21	365.54		---	---	---	94.887	17.923	---	---	14.200	1001.98	51.833	17.923	---	---	86.832	---	---	20.940	0.054	---	---	535.162	3.618	---	---	4.267	
20.03.2017	22:35:22	366.54		---	---	---	94.933	17.937	---	---	14.200	1001.97	51.866	17.937	---	---	104.131	---	---	20.935	0.045	---	---	535.245	3.627	---	---	4.262	
20.03.2017	22:35:23	367.54		---	---	---	94.956	17.922	---	---	14.200	1001.97	51.889	17.922	---	---	108.872	---	---	20.932	0.042	---	---	535.290	3.620	---	---	4.275	
20.03.2017	22:35:24	368.54		---	---	---	94.970	17.908	---	---	14.200	1001.98	51.907	17.908	---	---	131.407	---	---	20.931	0.045	---	---	535.317	3.621	---	---	4.269	
20.03.2017	22:35:25	369.54		---	---	---	94.947	17.904	---	---	14.200	1001.98	51.907	17.904	---	---	105.517	---	---	20.933	0.050	---	---	535.311	3.624	---	---	4.267	
20.03.2017	22:35:26	370.54		---	---	---	94.956	17.903	---	---	14.200	1001.98	51.904	17.903	---	---	77.588	---	---	20.932	0.040	---	---	535.260	3.621	---	---	4.264	
20.03.2017	22:35:27	371.54		---	---	---	94.979	17.893	---	---	14.200	1001.98	51.863	17.893	---	---	74.852	---	---	20.930	0.036	---	---	535.230	3.629	---	---	4.261	
20.03.2017	22:35:28	372.54		---	---	---	95.019	17.887	---	---	14.200	1001.98	51.802	17.887	---	---	77.293	---	---	20.925	0.026	---	---	535.225	3.624	---	---	4.262	
20.03.2017	22:35:29	373.54		---	---	---	95.042	17.874	---	---	14.200	1001.98	51.708	17.874	---	---	87.207	---	---	20.922	0.053	---	---	535.204	3.647	---	---	4.261	
20.03.2017	22:35:30	374.54		---	---	---	95.059	17.871	---	---	14.200	1001.97	51.624	17.871	---	---	87.119	---	---	20.920	0.060	---	---	535.179	3.651	---	---	4.274	
20.03.2017	22:35:31	375.54		---	---	---	95.076	17.836	---	---	14.200	1001.97	51.566	17.836	---	---	76.120	---	---	20.918	0.059	---	---	535.129	3.659	---	---	4.289	
20.03.2017	22:35:32	376.54		---	---	---	95.068	17.793	---	---	14.200	1001.95	51.528	17.793	---	---	101.053	---	---	20.919	0.031	---	---	535.116	3.647	---	---	4.295	
20.03.2017	22:35:33	377.54		---	---	---	95.079	17.753	---	---	14.200	1001.97	51.500	17.753	---	---	81.001	---	---	20.918	0.034	---	---	535.085	3.640	---	---	4.301	
20.03.2017	22:35:34	378.54		---	---	---	95.110	17.737	---	---	14.200	1001.95	51.485	17.737	---	---	75.629	---	---	20.914	0.042	---	---	535.057	3.641	---	---	4.294	
20.03.2017	22:35:35	379.54		---	---	---	95.142	17.728	---	---	14.200	1001.94	51.485	17.728	---	---	61.713	---	---	20.911	0.050	---	---	535.034	3.647	---	---	4.288	
20.03.2017	22:35:36	380.54		---	---	---	95.165	17.711	---	---	14.200	1001.92	51.495	17.711	---	---	68.926	---	---	20.908	0.065	---	---	535.008	3.645	---	---	4.281	
20.03.2017	22:35:37	381.54		---	---	---	95.179	17.689	---	---	14.200	1001.92	51.485	17.689	---	---	67.359	---	---	20.906	0.071	---	---	534.976	3.640	---	---	4.271	
20.03.2017	22:35:38	382.54		---	---	---	95.182	17.670	---	---	14.200	1001.93	51.464	17.670	---	---	57.032	---	---	20.906	0.082	---	---	534.943	3.636	---	---	4.276	
20.03.2017	22:35:39	383.54		---	---	---	95.196	17.653	---	---	14.200	1001.92	51.444	17.653	---	---	-31.279	---	---	20.904	0.053	---	---	534.894	3.643	---	---	4.274	
20.03.2017	22:35:40	384.54		---	---	---	95.193	17.643	---	---	14.200	1001.93	51.444	17.643	---	---	2.754	---	---	20.905	0.043	---	---	534.854	3.644	---	---	4.281	
20.03.2017	22:35:41	385.54		---	---	---	95.234	17.642	---	---	14.200	1001.96	51.464	17.642	---	---	-1.266	---	---	20.900	0.041	---	---	534.802	3.641	---	---	4.273	
20.03.2017	22:35:42	386.54		---	---	---	95.222	17.635	---	---	14.200	1001.99	51.492	17.635	---	---	97.537	---	---	20.901	0.054	---	---	534.772	3.630	---	---	4.279	
20.03.2017	22:35:43	387.54		---	---	---	95.234	17.632	---	---	14.200	1002.00	51.510	17.632	---	---	84.930	---	---	20.900	0.060	---	---	534.737	3.622	---	---	4.271	
20.03.2017	22:35:44	388.54		---	---	---	95.231	17.624	---	---	14.200	1001.96	51.528	17.624	---	---	101.253	---	---	20.900	0.057	---	---	534.711	3.621	---	---	4.266	
20.03.2017	22:35:45	389.54		---	---	---	95.248	17.620	---	---	14.200	1001.93	51.528	17.620	---	---	78.633	---	---	20.898	0.056	---	---	534.677	3.626	---	---	4.265	
20.03.2017	22:35:46	390.54		---	---	---	95.245	17.616	---	---	14.200	1001.93	51.520	17.616	---	---	83.950	---	---	20.899	0.039	---	---	534.639	3.627	---	---	4.273	
20.03.2017	22:35:47	391.54		---	---	---	95.276	17.613	---	---	14.200	1001.97	51.482	17.613	---	---	82.431	---	---	20.895	0.042	---	---	534.598	3.630	---	---	4.279	
20.03.2017	22:35:48	392.54		---	---	---	95.288	17.594	---	---	14.200	1002.01	51.444	17.594	---	---	99.789	---	---	20.894	0.042	---	---	534.570	3.628	---	---	4.272	
20.03.2017	22:35:49	393.54		---	---	---	95.302	17.587	---	---	14.200	1002.03	51.424	17.587	---	---	98.472	---	---	20.892	0.044	---	---	534.529	3.626	---	---	4.273	
20.03.2017	22:35:50	394.54		---	---	---	95.299	17.559	---	---	14.200	1002.02	51.434	17.559	---	---	117.884	---	---	20.892	0.048	---	---	534.486	3.628	---	---	4.278	
20.03.2017	22:35:51	395.54		---	---	---	95.313	17.555	---	---	14.200	1002.00	51.464	17.555	---	---	110.259	---	---	20.891	0.045	---	---	534.430	3.633	---	---	4.283	
20.03.2017	22:35:52	396.54		---	---	---	95.334	17.556	---	---	14.200	1002.01	51.474	17.556	---	---	98.562	---	---	20.888	0.058	---	---	534.421	3.636	---	---	4.282	
20.03.2017	22:35:53	397.54		---	---	---	95.360	17.560	---	---	14.200	1001.97	51.474	17.560	---	---	82.350	---	---	20.885	0.055	---	---	534.408	3.632	---	---	4.286	
20.03.2017	22:35:54	398.54		---	---	---	95.368	17.532	---	---	14.200	1001.97	51.444	17.532	---	---	73.878	---	---	20.884	0.057	---	---	534.376	3.627	---	---	4.279	
20.03.2017	22:35:55	399.54		---	---	---	95.377	17.475	---	---	14.200	1001.92	51.416	17.475	---	---	73.228	---	---	20.883	0.066	---	---	534.328	3.625	---	---	4.280	
20.03.2017	22:35:56	400.54		---	---	---	95.356	17.454	---	---	14.200	1001.96	51.378	17.454	---	---	95.043	---	---	20.886	0.045	---	---	534.288	3.626	---	---	4.272	
20.03.2017	22:35:57	401.54		---	---	---	95.391	17.450	---	---	14.200	1001.95	51.360	17.450	---	---	131.006	---	---	20.882	0.035	---	---	534.266	3.626	---	---	4.277	
20.03.2017	22:35:58	402.54		---	---	---	95.411	17.461	---	---	14.200	1001.99	51.350	17.461	---	---	131.352	---	---	20.879	0.024	---	---	534.246	3.633	---	---	4.284	
20.03.2017	22:35:59	403.54		---	---	---	95.451	17.469	---	---	14.200	1002.00	51.330	17.469	---	---	115.353	---	---	20.875	0.043	---	---	534.210	3.642	---	---	4.294	
20.03.2017	22:36:00	404.54		---	---	---	95.437	17.476	---	---	14.200	1002.05	51.309	17.476	---	---	98.469	---	---	20.876	0.056	---	---	534.202	3.649	---	---	4.303	
20.03.2017	22:36:01	405.54		---	---	---	95.437	17.472	---	---	14.200	1002.04	51.289	17.472	---	---	98.281	---	---	20.876	0.065	---	---	534.167	3.653	---	---	4.302	
20.03.2017	22:36:02	406.54		---	---	---	95.428	17.447	---	---	14.200	1002.05	51.289	17.447	---	---	102.326	---	---	20.877	0.060	---	---	534.160	3.651	---	---	4.293	
20.03.2017	22:36:03	407.54		---	---	---	95.457	17.440	---	---	14.200	1002.02	51.279	17.440	---	---	77.861	---	---	20.874	0.067	---	---	534.117	3.638	---	---	4.301	
20.03.2017	22:36:04	408.54		---	---	---	95.471	17.455	---	---	14.200	1002.02	51.251	17.455	---	---	73.230	---	---	20.872	0.058	---	---	534.099	3.636	---	---	4.289	
20.03.2017	22:36:05	409.54		---	---	---	95.486	17.461	---	---	14.200	1002.02	51.212	17.461	---	---	57.627	---	---	20.871	0.058	---	---	534.074	3.631	---	---	4.297	
20.03.2017	22:36:06	410.54		---	---	---	95.474	17.482	---	---	14.200	1002.04	51.174	17.482	---	---	75.554	---	---	20.872	0.045	---	---	534.056	3.646	---	---	4.286	
20.03.2017	22:36:07	411.54		---	---	---	95.465	17.467	---	---	14.200	1002.03	51.164	17.467	---	---	81.963	---	---	20.873	0.047	---	---	534.045	3.648	---	---	4.300	
20.03.2017	22:36:08	412.54		---	---	---	95.494	17.463	---	---	14.200	1002.02	51.174	17.463	---	---	88.927	---	---	20.870	0.051	---	---	534.027	3.649	---	---	4.278	
20.03.2017	22:36:09	413.54		---	---	---	95.500	17.456	---	---	14.200	1002.02	51.205	17.456	---	---	99.415	---	---	20.869	0.061	---	---	534.027	3.642	---	---	4.261	
20.03.2017	22:36:10	414.54		---	---	---	95.520	17.472	---	---	14.200	1002.02	51.233	17.472	---	---	104.586	---	---	20.867	0.068	---	---	534.026	3.639	---	---	4.247	
20.03.2017	22:36:11	415.54		---	---	---	95.512	17.487	---	---	14.200	1002.01	51.261	17.487	---	---	98.013	---	---	20.868	0.062	---	---	534.002	3.639	---	---	4.263	
20.03.2017	22:36:12	416.54		---	---	---	95.558	17.476	---	---	14.200	1001.97	51.299	17.476	---	---	89.147	---	---	20.862	0.054	---	---	533.982	3.644	---	---	4.270	
20.03.2017	22:36:13	417.54		---	---	---	95.557	17.481	---	---	14.200	1001.98	51.340	17.481	---	---	108.571	---	---	20.862	0.050	---	---	533.931	3.647	---	---	4.283	
20.03.2017	22:36:14	418.54		---	---	---	95.560	17.508	---	---	14.200	1001.97	51.378	17.508	---	---	122.495	---	---	20.862	0.048	---	---	533.908	3.647	---	---	4.280	
20.03.2017	22:36:15	419.54		---	---	---	95.534	17.543	---	---	14.200	1001.97	51.388	17.543	---	---	110.501	---	---	20.865	0.054	---	---	533.882	3.638	---	---	4.290	
20.03.2017	22:36:16	420.54		---	---	---	95.566	17.571	---	---	14.200	1001.98	51.388	17.571	---	---	81.067	---	---	20.861	0.057	---	---	533.889	3.633	---	---	4.277	
20.03.2017	22:36:17	421.54		---	---	---	95.586	17.575	---	---	14.200	1001.98	51.380	17.575	---	---	66.100	---	---	20.859	0.064	---	---	533.862	3.635	---	---	4.287	
20.03.2017	22:36:18	422.54		---	---	---	95.607	17.595	---	---	14.200	1001.95	51.370	17.595	---	---	74.755	---	---	20.857	0.053	---	---	533.849	3.632	---	---	4.293	
20.03.2017	22:36:19	423.54		---	---	---	95.589	17.610	---	---	14.200	1001.94	51.350	17.610	---	---	78.649	---	---	20.859	0.062	---	---	533.805	3.638	---	---	4.303	
